number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
106,0.856165379019195,0.3738843220521113,0.5177458654187086,logloss,0.0033384161205822745,0.06968595931992565,7,256,binary:logistic,0.9969687681049074,gpu_hist,COMPLETE
107,0.8564059085732598,5.463959834573256,0.39366849959107086,logloss,0.012734828197872791,0.055495981270625584,7,139,binary:logistic,0.6031419095706257,gpu_hist,COMPLETE
108,0.8533104868709471,3.0446740851758993,0.5446846887260406,logloss,0.02700512410588416,0.00878157501480624,13,278,binary:logistic,0.5099724922892055,gpu_hist,COMPLETE
109,0.8544591510403596,0.2714247560567976,0.508896176617777,logloss,0.0019184833715441842,0.049225157702154,15,242,binary:logistic,0.6276839023754947,gpu_hist,COMPLETE
110,0.8568793467312609,3.865174877547462,0.492739617786739,logloss,0.0025634360257999044,0.036565410923079786,7,252,binary:logistic,0.5611632061987696,gpu_hist,COMPLETE
111,0.8568239823303253,2.093046413638092,0.4834041892656811,logloss,0.0025206555152088644,0.03771848540421231,7,271,binary:logistic,0.5594609082301246,gpu_hist,COMPLETE
112,0.8564568291741206,4.313220129291678,0.4953269984021054,logloss,0.006953458523313817,0.02628854458401614,7,251,binary:logistic,0.6073333942078243,gpu_hist,COMPLETE
113,0.8568882062314106,6.570023776126435,0.5685822599291837,logloss,0.004701950586691139,0.04080827469558904,7,232,binary:logistic,0.5376346945152793,gpu_hist,COMPLETE
114,0.8567372804788601,0.13381085342976132,0.5703534620157211,logloss,0.004589326242025898,0.033383734740501735,7,235,binary:logistic,0.5375185360988453,gpu_hist,COMPLETE
115,0.845988987347214,5.804833376990896,0.5417862318050635,logloss,0.0037541866468020777,0.004682786895075427,7,190,binary:logistic,0.5885606878440564,gpu_hist,COMPLETE
116,0.8555396078586194,6.910815691776859,0.5346524384296278,logloss,0.0025797680045503723,0.042938697065204104,17,262,binary:logistic,0.49798737857750197,gpu_hist,COMPLETE
117,0.8569248489820299,9.747593529120946,0.40838014415745694,logloss,0.001443596115965206,0.036121216254892986,7,226,binary:logistic,0.567243225833377,gpu_hist,COMPLETE
118,0.8565595638258565,9.96438485211252,0.4075027898147692,logloss,0.0015010701267270821,0.02981829382191531,20,208,binary:logistic,0.5186928210352312,gpu_hist,COMPLETE
119,0.8546688557939037,7.644984067871622,0.5940782942204683,logloss,0.0011927018448668204,0.015222903053603225,7,228,binary:logistic,0.5422713597089488,gpu_hist,COMPLETE
120,0.8553354686551695,5.144221743339638,0.437513734981681,logloss,0.002874071441298826,0.04712815441184379,3,217,binary:logistic,0.5643915410471192,gpu_hist,COMPLETE
121,0.856725973778669,4.046804715163439,0.46160982777964427,logloss,0.001985889247399162,0.03587045573177746,7,244,binary:logistic,0.9742026043607704,gpu_hist,COMPLETE
122,0.8565885344763462,2.644547920589865,0.559935706594067,logloss,0.002165710576780138,0.04229294884766857,7,254,binary:logistic,0.5327154202636882,gpu_hist,COMPLETE
123,0.856980645932973,6.79024158974231,0.385372305801457,logloss,0.001496579010354548,0.037198647815336945,7,236,binary:logistic,0.5815597261201872,gpu_hist,COMPLETE
124,0.856456745874119,7.945088115159461,0.38811999573991185,logloss,0.001714542330641474,0.05491451466658772,7,225,binary:logistic,0.5515558621700809,gpu_hist,COMPLETE
125,0.856924669932027,6.228770480434054,0.3563981515063521,logloss,0.0015130930876434692,0.033357318536761826,7,166,binary:logistic,0.581591352281902,gpu_hist,COMPLETE
126,0.8564255772735923,3.569162240964952,0.3317677862126719,logloss,0.0013893595499047306,0.03280721071793399,11,172,binary:logistic,0.5791149201362218,gpu_hist,COMPLETE
127,0.8566927611781076,0.08960798519408314,0.37665075206795845,logloss,0.0015725276866949015,0.028577187937256686,7,236,binary:logistic,0.5977376377342234,gpu_hist,COMPLETE
128,0.8552199599032173,6.151840651672319,0.3595873167705251,logloss,0.0011168662798878347,0.017442164531048927,7,207,binary:logistic,0.5689792202496404,gpu_hist,COMPLETE
129,0.8569365394822275,6.596043693566024,0.3118900865276321,logloss,0.003630019804482416,0.035054804745823155,7,222,binary:logistic,0.5881491458721292,gpu_hist,COMPLETE
130,0.8567942329298226,6.469484789439086,0.3083515296863619,logloss,0.003489198891495569,0.02660579345048344,13,222,binary:logistic,0.586063402803941,gpu_hist,COMPLETE
131,0.8569334408321752,4.766333193488409,0.35098005950999367,logloss,0.002222958016701897,0.03580577610963349,7,235,binary:logistic,0.5633551875489715,gpu_hist,COMPLETE
132,0.8569530094825059,4.969489599982664,0.3315410658541258,logloss,0.0010007811826762446,0.034530538978185324,7,215,binary:logistic,0.6123404089166842,gpu_hist,COMPLETE
133,0.8567376228288659,4.961760402506901,0.3465669587885887,logloss,0.0020255219559132103,0.04833235938199108,7,196,binary:logistic,0.6134569112293428,gpu_hist,COMPLETE
134,0.8568221983802953,8.983070899628503,0.32700026336019,logloss,0.0010658595282164985,0.03537531497635158,7,233,binary:logistic,0.5927787694520232,gpu_hist,COMPLETE
135,0.8567805793795917,0.19140250393778374,0.3564793584519473,logloss,0.00142667927902204,0.044699330389778885,7,214,binary:logistic,0.5741872662502655,gpu_hist,COMPLETE
136,0.8478035128278794,5.5697248952357965,0.3008052619166832,logloss,0.005430760259771128,0.003407022519989718,7,217,binary:logistic,0.5305092195107439,gpu_hist,COMPLETE
137,0.856756927879192,4.439768762408145,0.366102874628783,logloss,0.004284656897132586,0.023329003296392457,15,225,binary:logistic,0.5499506667468524,gpu_hist,COMPLETE
138,0.8568479174307297,6.80301623310232,0.3413815935205245,logloss,0.0030852785966454426,0.030096531378739487,7,239,binary:logistic,0.5850031702274942,gpu_hist,COMPLETE
139,0.8568775689812309,0.111516274854758,0.31756827546839905,logloss,0.002243023367137388,0.039669862524855645,7,227,binary:logistic,0.6092618565141337,gpu_hist,COMPLETE
140,0.8557597134623393,7.015852660724027,0.33318387779725217,logloss,0.0016906528243286652,0.05230463968712081,9,206,binary:logistic,0.5212288553962416,gpu_hist,COMPLETE
141,0.8568113374801116,3.104501864753411,0.3983691798880466,logloss,0.001247800986015511,0.033147022350269575,7,123,binary:logistic,0.5676630066858508,gpu_hist,COMPLETE
142,0.8569007360816224,4.935039683620913,0.3806489003703559,logloss,0.001000754753022939,0.03612053636477759,7,230,binary:logistic,0.6021339973615183,gpu_hist,COMPLETE
143,0.8568082606800596,0.05341381309382242,0.37839144370829825,logloss,0.0010750729763030758,0.03736559146669257,7,232,binary:logistic,0.5991936219717598,gpu_hist,COMPLETE
144,0.856764021379312,5.5202117239530155,0.35775065071566164,logloss,0.0014905618915713643,0.040641771800770415,7,220,binary:logistic,0.5782841509156725,gpu_hist,COMPLETE
145,0.8568113413301116,8.149549234957087,0.3136485481476921,logloss,0.002039804190519285,0.044698909772624584,7,185,binary:logistic,0.5456231249859039,gpu_hist,COMPLETE
146,0.8568980192315767,9.812072588245584,0.3436532904380322,logloss,0.0010153162940149457,0.03058810081619926,7,211,binary:logistic,0.5605445871992949,gpu_hist,COMPLETE
147,0.8564801492745144,9.975906087602226,0.4158662349621823,logloss,0.001161453133080762,0.025180253884043657,7,163,binary:logistic,0.5646888777463845,gpu_hist,COMPLETE
148,0.8568061376300237,4.583601219397927,0.350521127773008,logloss,0.0010189412242170598,0.030128117636951238,7,213,binary:logistic,0.5885204985215093,gpu_hist,COMPLETE
149,0.8568845101313483,6.357413903262939,0.38449790740655293,logloss,0.001401762906167279,0.034584455973164216,7,196,binary:logistic,0.6188458003328761,gpu_hist,COMPLETE
150,0.8568313970804506,8.604256097668559,0.36935587266025516,logloss,0.2798147925851249,0.031824290310156156,7,202,binary:logistic,0.6015004768331075,gpu_hist,COMPLETE
151,0.8569644440326991,7.196924255373592,0.3396155066941137,logloss,0.0017487577915535056,0.03690102859605061,7,221,binary:logistic,0.5585804613299987,gpu_hist,COMPLETE
152,0.8569859776830631,7.177147752605433,0.33688170168665305,logloss,0.0010007381008006247,0.037777919448668006,7,237,binary:logistic,0.5712382226454144,gpu_hist,COMPLETE
153,0.8569339617821841,5.164014147327315,0.3375582472010184,logloss,0.0017150231265874217,0.03629945698992647,7,221,binary:logistic,0.5758511710236274,gpu_hist,COMPLETE
154,0.8568931848814948,4.89967763970584,0.32944635243848225,logloss,0.0017666246227919836,0.036752327334844764,7,222,binary:logistic,0.5770879747991954,gpu_hist,COMPLETE
155,0.8566118208267397,3.925510294220244,0.3989783884524076,logloss,0.0013287469191242487,0.02711932790296754,17,240,binary:logistic,0.5781518330890869,gpu_hist,COMPLETE
156,0.8568735089811622,0.0011003015330505795,0.36446536511164485,logloss,0.00252358033749113,0.03554041767323947,7,244,binary:logistic,0.5944000048205157,gpu_hist,COMPLETE
157,0.8556013332096626,5.0873539519582485,0.34269975872981545,logloss,0.0017998610572782013,0.043358175053002816,20,229,binary:logistic,0.6120733102701417,gpu_hist,COMPLETE
158,0.8569810372829796,7.451534869637434,0.30991836756213476,logloss,0.0012763690165701984,0.03808095162162138,7,217,binary:logistic,0.5576604849903747,gpu_hist,COMPLETE
159,0.8569555456325488,0.07487546174929004,0.3108205497376009,logloss,0.0028987731150579596,0.0388762518034529,7,218,binary:logistic,0.5576219498825342,gpu_hist,COMPLETE
160,0.8569315791321437,0.07762592902201088,0.310152434986243,logloss,0.0027985059723535113,0.03330461050114278,7,218,binary:logistic,0.5502931630787329,gpu_hist,COMPLETE
161,0.856892128481477,0.06556152417043784,0.300434008033524,logloss,0.003154724572771059,0.033048225315056225,7,218,binary:logistic,0.5530405522348123,gpu_hist,COMPLETE
